id,type,name,highway,maxspeed,lanes,oneway
1015136708,way,Unknown,footway,Unknown,Unknown,Unknown
1015136711,way,Unknown,footway,Unknown,Unknown,Unknown
1015136712,way,Unknown,footway,Unknown,Unknown,Unknown
1015136713,way,Unknown,footway,Unknown,Unknown,Unknown
1015136718,way,Unknown,footway,Unknown,Unknown,Unknown
1015136722,way,Unknown,footway,Unknown,Unknown,Unknown
1015379879,way,Unknown,cycleway,Unknown,2,no
1015379880,way,Hudson River Greenway,cycleway,Unknown,2,no
1015379882,way,Greenwich Street,residential,20 mph,Unknown,yes
1015379883,way,West Street,trunk,30 mph,4,yes
1015670107,way,Unknown,footway,Unknown,Unknown,Unknown
1015670108,way,Unknown,steps,Unknown,Unknown,Unknown
1015670111,way,Unknown,footway,Unknown,Unknown,Unknown
1015670115,way,Unknown,footway,Unknown,Unknown,Unknown
1015670116,way,Unknown,footway,Unknown,Unknown,Unknown
1015670119,way,Unknown,footway,Unknown,Unknown,Unknown
1015670120,way,Unknown,footway,Unknown,Unknown,Unknown
1015670121,way,Unknown,footway,Unknown,Unknown,Unknown
1015670122,way,Unknown,footway,Unknown,Unknown,Unknown
1015670123,way,Unknown,footway,Unknown,Unknown,Unknown
1015670129,way,Park Place,footway,Unknown,Unknown,Unknown
1015670130,way,Unknown,footway,Unknown,Unknown,Unknown
1015670131,way,Unknown,footway,Unknown,Unknown,Unknown
1015670132,way,Unknown,footway,Unknown,Unknown,Unknown
1015670133,way,Unknown,footway,Unknown,Unknown,Unknown
1015670134,way,Unknown,footway,Unknown,Unknown,Unknown
1015670135,way,Unknown,footway,Unknown,Unknown,Unknown
1015670136,way,Unknown,footway,Unknown,Unknown,Unknown
1015670159,way,Unknown,footway,Unknown,Unknown,Unknown
1015670161,way,Unknown,footway,Unknown,Unknown,Unknown
1015670163,way,Steve Flanders Square,service,Unknown,Unknown,Unknown
1015670169,way,Unknown,steps,Unknown,Unknown,Unknown
1015670170,way,Unknown,steps,Unknown,Unknown,Unknown
1015670171,way,Unknown,footway,Unknown,Unknown,Unknown
1015670172,way,Unknown,steps,Unknown,Unknown,Unknown
1015670173,way,Unknown,footway,Unknown,Unknown,Unknown
1015670174,way,Unknown,footway,Unknown,Unknown,Unknown
1015670175,way,Unknown,footway,Unknown,Unknown,Unknown
1015670176,way,Unknown,footway,Unknown,Unknown,Unknown
1015670177,way,Unknown,steps,Unknown,Unknown,Unknown
1015670178,way,Unknown,footway,Unknown,Unknown,Unknown
1015670180,way,Unknown,steps,Unknown,Unknown,Unknown
1015670181,way,Unknown,footway,Unknown,Unknown,Unknown
1015679930,way,North End Avenue,residential,20 mph,4,Unknown
1015679931,way,Vesey Place,residential,20 mph,2,yes
1015679933,way,Unknown,footway,Unknown,Unknown,Unknown
1015679936,way,Unknown,footway,Unknown,Unknown,Unknown
1015701460,way,Unknown,steps,Unknown,Unknown,Unknown
1015701461,way,Unknown,footway,Unknown,Unknown,Unknown
1015701462,way,Unknown,footway,Unknown,Unknown,Unknown
1015701465,way,City Hall Park Greenway,cycleway,Unknown,1,yes
1015701466,way,Unknown,footway,Unknown,Unknown,Unknown
1015701467,way,Unknown,footway,Unknown,Unknown,Unknown
1015701468,way,Unknown,footway,Unknown,Unknown,Unknown
1015701469,way,Unknown,footway,Unknown,Unknown,Unknown
1015701470,way,Unknown,footway,Unknown,Unknown,Unknown
1015701471,way,Unknown,footway,Unknown,Unknown,Unknown
1015701472,way,Unknown,footway,Unknown,Unknown,Unknown
1015701473,way,Unknown,steps,Unknown,Unknown,Unknown
1015701474,way,Unknown,footway,Unknown,Unknown,Unknown
1015701475,way,Unknown,footway,Unknown,Unknown,Unknown
1015701483,way,Unknown,footway,Unknown,Unknown,Unknown
1015701484,way,Unknown,footway,Unknown,Unknown,Unknown
1015701486,way,Unknown,steps,Unknown,Unknown,Unknown
1015701487,way,Unknown,steps,Unknown,Unknown,Unknown
1015701491,way,Unknown,footway,Unknown,Unknown,Unknown
1015701495,way,Unknown,footway,Unknown,Unknown,Unknown
1015701497,way,Unknown,footway,Unknown,Unknown,Unknown
1015701498,way,Unknown,footway,Unknown,Unknown,Unknown
1015701499,way,City Hall Park Greenway,cycleway,Unknown,Unknown,no
1015701500,way,Unknown,footway,Unknown,Unknown,Unknown
1015701501,way,Unknown,cycleway,Unknown,2,yes
1015701502,way,Unknown,cycleway,Unknown,Unknown,no
1015701505,way,Unknown,cycleway,Unknown,Unknown,no
1015701527,way,Unknown,footway,Unknown,Unknown,Unknown
1015701528,way,Unknown,footway,Unknown,Unknown,Unknown
1015701529,way,Unknown,footway,Unknown,Unknown,Unknown
1015701530,way,Unknown,footway,Unknown,Unknown,Unknown
1015701531,way,Unknown,footway,Unknown,Unknown,Unknown
1015701532,way,Unknown,footway,Unknown,Unknown,Unknown
1015701533,way,Unknown,footway,Unknown,Unknown,Unknown
1015701534,way,Unknown,footway,Unknown,Unknown,Unknown
1015701535,way,Unknown,footway,Unknown,Unknown,Unknown
1015701536,way,Unknown,footway,Unknown,Unknown,Unknown
1015701537,way,Unknown,footway,Unknown,Unknown,Unknown
1015701538,way,Unknown,footway,Unknown,Unknown,Unknown
1015701539,way,Unknown,footway,Unknown,Unknown,Unknown
1015701540,way,Unknown,footway,Unknown,Unknown,Unknown
1015701542,way,Unknown,footway,Unknown,Unknown,Unknown
1015701544,way,Unknown,service,Unknown,Unknown,Unknown
1015701545,way,Unknown,footway,Unknown,Unknown,Unknown
1015701546,way,Unknown,footway,Unknown,Unknown,Unknown
1015701547,way,Unknown,footway,Unknown,Unknown,Unknown
1015701548,way,Unknown,footway,Unknown,Unknown,Unknown
1015701549,way,Unknown,footway,Unknown,Unknown,Unknown
1015701550,way,Unknown,footway,Unknown,Unknown,Unknown
1015701551,way,Unknown,footway,Unknown,Unknown,Unknown
1015701552,way,Unknown,footway,Unknown,Unknown,Unknown
1015701553,way,Unknown,footway,Unknown,Unknown,Unknown
1015701557,way,Unknown,footway,Unknown,Unknown,Unknown
1015701560,way,Unknown,footway,Unknown,Unknown,Unknown
1015701561,way,Unknown,footway,Unknown,Unknown,Unknown
1015701562,way,Unknown,footway,Unknown,Unknown,Unknown
1015701575,way,Unknown,footway,Unknown,Unknown,Unknown
1015701576,way,Unknown,footway,Unknown,Unknown,Unknown
1015701585,way,Unknown,footway,Unknown,Unknown,Unknown
1015701586,way,Unknown,steps,Unknown,Unknown,Unknown
1015701587,way,Unknown,steps,Unknown,Unknown,Unknown
1015725194,way,Unknown,cycleway,Unknown,2,no
1015725195,way,Unknown,footway,Unknown,Unknown,Unknown
1015725196,way,Unknown,footway,Unknown,Unknown,Unknown
1015725200,way,Unknown,footway,Unknown,Unknown,Unknown
1015725201,way,Unknown,footway,Unknown,Unknown,Unknown
1015725202,way,Unknown,footway,Unknown,Unknown,Unknown
1015725203,way,Unknown,footway,Unknown,Unknown,Unknown
1015725204,way,Unknown,footway,Unknown,Unknown,Unknown
1015725205,way,Unknown,footway,Unknown,Unknown,Unknown
1015725206,way,Unknown,footway,Unknown,Unknown,Unknown
1015725207,way,Unknown,footway,Unknown,Unknown,Unknown
1015725208,way,Pearl Street,footway,Unknown,Unknown,Unknown
1015725210,way,Unknown,footway,Unknown,Unknown,Unknown
1015725211,way,Unknown,footway,Unknown,Unknown,Unknown
1015725212,way,Unknown,footway,Unknown,Unknown,Unknown
1015725219,way,Unknown,footway,Unknown,Unknown,Unknown
1015725231,way,Unknown,footway,Unknown,Unknown,Unknown
1015725232,way,Unknown,footway,Unknown,Unknown,Unknown
1015725235,way,Madison Street,footway,Unknown,Unknown,Unknown
1015725258,way,Unknown,footway,Unknown,Unknown,Unknown
1015725259,way,Unknown,footway,Unknown,Unknown,Unknown
1015725260,way,Unknown,footway,Unknown,Unknown,Unknown
1015725261,way,Unknown,footway,Unknown,Unknown,Unknown
1015939516,way,Charlton Street,residential,25 mph,1,yes
1015939517,way,Charlton Street,residential,25 mph,1,yes
1015975182,way,Unknown,footway,Unknown,Unknown,Unknown
1015975183,way,West Street,footway,Unknown,Unknown,Unknown
1015975184,way,Hudson River Greenway,cycleway,Unknown,2,no
1015975185,way,Battery Bikeway,cycleway,Unknown,2,no
1015975186,way,West Street,footway,Unknown,Unknown,Unknown
1015975187,way,West Street,footway,Unknown,Unknown,Unknown
1015975190,way,Washington Street,footway,Unknown,Unknown,Unknown
1015975191,way,Washington Street,footway,Unknown,Unknown,Unknown
1015975193,way,Washington Street,footway,Unknown,Unknown,Unknown
1015975196,way,Greenwich Street,footway,Unknown,Unknown,Unknown
1015975214,way,Greenwich Street,footway,Unknown,Unknown,Unknown
1015975219,way,Unknown,footway,Unknown,Unknown,Unknown
1015975220,way,Unknown,footway,Unknown,Unknown,Unknown
1015975221,way,Battery Bikeway,cycleway,Unknown,Unknown,no
1015975223,way,Unknown,footway,Unknown,Unknown,Unknown
1015975225,way,Unknown,footway,Unknown,Unknown,Unknown
1015975226,way,Unknown,footway,Unknown,Unknown,Unknown
1015975227,way,Unknown,footway,Unknown,Unknown,Unknown
1015975236,way,Unknown,footway,Unknown,Unknown,Unknown
1016038792,way,Unknown,footway,Unknown,Unknown,Unknown
1016038793,way,Unknown,footway,Unknown,Unknown,Unknown
1016038794,way,Unknown,steps,Unknown,Unknown,Unknown
1016038796,way,Unknown,footway,Unknown,Unknown,Unknown
1016038797,way,Unknown,footway,Unknown,Unknown,Unknown
1016038798,way,Unknown,footway,Unknown,Unknown,Unknown
1016038799,way,Unknown,footway,Unknown,Unknown,Unknown
1016038800,way,Unknown,footway,Unknown,Unknown,Unknown
1016038801,way,Unknown,footway,Unknown,Unknown,Unknown
1016038802,way,Unknown,footway,Unknown,Unknown,Unknown
1016038805,way,Unknown,footway,Unknown,Unknown,Unknown
1016038806,way,Unknown,footway,Unknown,Unknown,Unknown
1016038812,way,Unknown,footway,Unknown,Unknown,Unknown
1016038813,way,Unknown,footway,Unknown,Unknown,Unknown
1016038814,way,Unknown,footway,Unknown,Unknown,Unknown
1016038816,way,Unknown,footway,Unknown,Unknown,Unknown
1016038823,way,Unknown,footway,Unknown,Unknown,Unknown
1016038826,way,Unknown,footway,Unknown,Unknown,Unknown
1016038828,way,Unknown,footway,Unknown,Unknown,Unknown
1016038830,way,Unknown,footway,Unknown,Unknown,Unknown
1016038832,way,Unknown,footway,Unknown,Unknown,Unknown
1016246204,way,Unknown,footway,Unknown,Unknown,Unknown
1016246205,way,Unknown,footway,Unknown,Unknown,Unknown
1016246207,way,Unknown,footway,Unknown,Unknown,Unknown
1016246208,way,Unknown,footway,Unknown,Unknown,Unknown
1016246224,way,Unknown,steps,Unknown,Unknown,Unknown
1016246225,way,Unknown,footway,Unknown,Unknown,Unknown
1016246231,way,Unknown,footway,Unknown,Unknown,Unknown
1016246232,way,City Hall Park Greenway,cycleway,Unknown,1,yes
1016434038,way,Williamsburg Bridge Bike Path,cycleway,Unknown,Unknown,no
1016693482,way,Unknown,footway,Unknown,Unknown,Unknown
1016693484,way,Unknown,footway,Unknown,Unknown,Unknown
1016693486,way,Unknown,footway,Unknown,Unknown,Unknown
1016693487,way,Unknown,footway,Unknown,Unknown,Unknown
1016693489,way,Unknown,footway,Unknown,Unknown,Unknown
1016693495,way,Chambers Street,footway,Unknown,Unknown,Unknown
1016693496,way,Unknown,footway,Unknown,Unknown,Unknown
1016693504,way,Unknown,service,Unknown,Unknown,Unknown
1016693506,way,Unknown,service,Unknown,Unknown,Unknown
1016693507,way,Unknown,service,Unknown,Unknown,no
1016693509,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1016693510,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1016693511,way,Unknown,footway,Unknown,Unknown,Unknown
1016693512,way,Unknown,footway,Unknown,Unknown,Unknown
1016693513,way,Unknown,footway,Unknown,Unknown,Unknown
1016693514,way,Unknown,footway,Unknown,Unknown,Unknown
1016693515,way,Unknown,footway,Unknown,Unknown,Unknown
1016693517,way,Unknown,steps,Unknown,Unknown,Unknown
1016693518,way,Unknown,footway,Unknown,Unknown,Unknown
1016693519,way,Unknown,footway,Unknown,Unknown,Unknown
1016693520,way,Unknown,footway,Unknown,Unknown,Unknown
1016693521,way,Unknown,footway,Unknown,Unknown,Unknown
1016693522,way,Unknown,footway,Unknown,Unknown,Unknown
1016693523,way,Unknown,footway,Unknown,Unknown,Unknown
1016693524,way,Unknown,footway,Unknown,Unknown,Unknown
1016693525,way,Unknown,steps,Unknown,Unknown,Unknown
1016693526,way,Unknown,footway,Unknown,Unknown,Unknown
1016693528,way,Unknown,footway,Unknown,Unknown,Unknown
1016693590,way,Worth Street,footway,Unknown,Unknown,Unknown
1017031002,way,Unknown,footway,Unknown,Unknown,Unknown
1017031003,way,Unknown,footway,Unknown,Unknown,Unknown
1017031004,way,Unknown,footway,Unknown,Unknown,Unknown
1017031005,way,Unknown,footway,Unknown,Unknown,Unknown
1017031006,way,Unknown,footway,Unknown,Unknown,Unknown
1017031007,way,Unknown,footway,Unknown,Unknown,Unknown
1017031008,way,Unknown,footway,Unknown,Unknown,Unknown
1017031009,way,Unknown,footway,Unknown,Unknown,Unknown
1017031010,way,Unknown,footway,Unknown,Unknown,Unknown
1017031011,way,Unknown,footway,Unknown,Unknown,Unknown
1017031012,way,Unknown,footway,Unknown,Unknown,Unknown
1017031013,way,Unknown,footway,Unknown,Unknown,Unknown
1017031014,way,Unknown,footway,Unknown,Unknown,Unknown
1017508094,way,Unknown,footway,Unknown,Unknown,Unknown
1017512885,way,Unknown,footway,Unknown,Unknown,Unknown
1017512886,way,Unknown,steps,Unknown,Unknown,Unknown
1017512887,way,Unknown,footway,Unknown,Unknown,Unknown
1017512888,way,Unknown,steps,Unknown,Unknown,Unknown
1017512889,way,Unknown,footway,Unknown,Unknown,Unknown
1017512890,way,Unknown,steps,Unknown,Unknown,Unknown
1017512891,way,Unknown,footway,Unknown,Unknown,Unknown
1017512892,way,Unknown,steps,Unknown,Unknown,Unknown
1017512893,way,Unknown,footway,Unknown,Unknown,Unknown
1017512894,way,Unknown,footway,Unknown,Unknown,Unknown
1017512899,way,Unknown,steps,Unknown,Unknown,Unknown
1017512900,way,Unknown,footway,Unknown,Unknown,Unknown
1017512901,way,Unknown,footway,Unknown,Unknown,Unknown
1017512902,way,St. Andrews Plaza,footway,Unknown,Unknown,Unknown
1017512903,way,Unknown,footway,Unknown,Unknown,Unknown
1017512904,way,Unknown,footway,Unknown,Unknown,Unknown
1017962665,way,Unknown,footway,Unknown,Unknown,Unknown
1017962667,way,Unknown,footway,Unknown,Unknown,Unknown
1018049315,way,Unknown,service,25 mph,Unknown,Unknown
1018049321,way,Unknown,service,Unknown,Unknown,Unknown
1018049323,way,Unknown,footway,Unknown,Unknown,Unknown
1018049324,way,Unknown,steps,Unknown,Unknown,Unknown
1018049329,way,Unknown,footway,Unknown,Unknown,Unknown
1018049338,way,Unknown,steps,Unknown,Unknown,Unknown
1018049339,way,Unknown,footway,Unknown,Unknown,Unknown
1018049345,way,Unknown,steps,Unknown,Unknown,Unknown
1018049346,way,Police Plaza,footway,Unknown,Unknown,Unknown
1018049350,way,Unknown,steps,Unknown,Unknown,Unknown
1018049351,way,Unknown,footway,Unknown,Unknown,Unknown
1018049352,way,Unknown,footway,Unknown,Unknown,Unknown
1018049353,way,Unknown,steps,Unknown,Unknown,Unknown
1018049354,way,Unknown,footway,Unknown,Unknown,Unknown
1018049356,way,Unknown,steps,Unknown,Unknown,Unknown
1018049361,way,Unknown,footway,Unknown,Unknown,Unknown
1018049362,way,Unknown,footway,Unknown,Unknown,Unknown
1018049404,way,Police Plaza,footway,Unknown,Unknown,Unknown
1020095010,way,Unknown,service,Unknown,Unknown,yes
1020095011,way,Unknown,service,Unknown,Unknown,yes
1020095012,way,Unknown,service,Unknown,Unknown,yes
1020095013,way,Unknown,service,Unknown,Unknown,Unknown
1020095014,way,Unknown,service,Unknown,Unknown,yes
1020095015,way,Unknown,service,Unknown,Unknown,yes
1020095016,way,Unknown,service,Unknown,Unknown,yes
1021042405,way,West Street,trunk,30 mph,5,yes
1021063591,way,West Street,trunk,30 mph,5,yes
1021525071,way,Washington Street,residential,20 mph,1,yes
1021949733,way,2nd Avenue,primary,25 mph,3,yes
1021949734,way,East 3rd Street,residential,25 mph,1,yes
1021949735,way,2nd Avenue,primary,25 mph,3,yes
1022549184,way,Duane Street,residential,20 mph,1,yes
1022549185,way,West Broadway,secondary,20 mph,2,yes
1022549186,way,West Broadway,secondary,20 mph,3,yes
1022707692,way,Hudson River Greenway,cycleway,Unknown,2,no
1024250078,way,Unknown,footway,Unknown,Unknown,Unknown
1024250079,way,Unknown,footway,Unknown,Unknown,Unknown
1024250080,way,Unknown,footway,Unknown,Unknown,Unknown
1024250081,way,Unknown,footway,Unknown,Unknown,Unknown
1024250082,way,Unknown,footway,Unknown,Unknown,Unknown
1024250083,way,Unknown,footway,Unknown,Unknown,Unknown
1024250084,way,Unknown,footway,Unknown,Unknown,Unknown
1024250085,way,Unknown,footway,Unknown,Unknown,Unknown
1024250086,way,Unknown,footway,Unknown,Unknown,Unknown
1024250953,way,Unknown,footway,Unknown,Unknown,Unknown
1030282418,way,Lafayette Street,secondary,20 mph,1,yes
1031408121,way,Allen Street,primary,25 mph,2,yes
1031408122,way,Pike Street,primary,20 mph,3,yes
1031408124,way,Pike Street,primary,20 mph,3,yes
1031408125,way,Pike Street,primary,20 mph,2,yes
1031408126,way,Pike Street,primary,20 mph,2,yes
1031408127,way,Pike Street,primary,20 mph,2,yes
1031408128,way,Allen Street,primary,25 mph,2,yes
1032453060,way,Beach Street,primary,20 mph,1,yes
1032459844,way,Grand Street,secondary,25 mph,2,yes
1032481034,way,Grand Street,secondary,25 mph,1,yes
1032481035,way,Wooster Street,residential,25 mph,1,yes
1032481036,way,Grand Street,secondary,25 mph,1,yes
1032481037,way,Grand Street,secondary,25 mph,1,yes
1032481038,way,Grand Street,secondary,25 mph,1,yes
1032481039,way,Grand Street,secondary,25 mph,1,yes
1032502934,way,Trinity Place,secondary,20 mph,3,yes
1032502935,way,Trinity Place,secondary,20 mph,2,yes
1032502936,way,Cedar Street,unclassified,20 mph,1,yes
1032502937,way,Trinity Place,secondary,20 mph,2,yes
1034527687,way,Lafayette Street,primary,25 mph,3,yes
1034527688,way,Howard Street,residential,25 mph,Unknown,yes
1034528020,way,Pike Street,primary,20 mph,2,yes
1034528354,way,Pike Street,primary,20 mph,3,yes
1036449842,way,East River Esplanade,cycleway,Unknown,Unknown,no
1036714796,way,Church Street,residential,20 mph,1,yes
1036714797,way,Church Street,residential,20 mph,3,yes
1036714798,way,White Street,residential,20 mph,Unknown,yes
1036714799,way,Church Street,residential,20 mph,4,yes
1036714800,way,Lispenard Street,residential,20 mph,Unknown,yes
1037188784,way,Unknown,footway,Unknown,Unknown,Unknown
1038026970,way,Unknown,footway,Unknown,Unknown,Unknown
1038772917,way,Allen Street,primary,25 mph,2,yes
1038772918,way,Allen Street,primary,25 mph,3,yes
1038772919,way,Grand Street,secondary,25 mph,Unknown,Unknown
1038988561,way,Unknown,service,Unknown,Unknown,Unknown
1041016547,way,Pitt Street,residential,25 mph,2,yes
1042970371,way,Greenwich Street,residential,20 mph,2,yes
1043517682,way,Centre Street,secondary,20 mph,2,yes
1044085633,way,Unknown,footway,Unknown,Unknown,Unknown
1044283759,way,Unknown,footway,Unknown,Unknown,Unknown
1044283760,way,Unknown,footway,Unknown,Unknown,Unknown
1044345489,way,West Houston Street,footway,Unknown,Unknown,Unknown
1044345490,way,West Houston Street,footway,Unknown,Unknown,Unknown
1044345491,way,Unknown,service,Unknown,3,no
1044345495,way,Unknown,service,Unknown,Unknown,Unknown
1044345496,way,Unknown,service,Unknown,Unknown,Unknown
1044345497,way,Unknown,footway,Unknown,Unknown,Unknown
1044345499,way,Unknown,service,Unknown,2,no
1044561896,way,Canal Street,footway,Unknown,Unknown,Unknown
1044561897,way,Unknown,footway,Unknown,Unknown,Unknown
1046363833,way,Unknown,steps,Unknown,Unknown,Unknown
